,epoch,training_loss
0,1,0.23213528
1,2,0.2173741
2,3,0.20718637
3,4,0.20034674
4,5,0.1941315
5,6,0.19014604
6,7,0.18792643
7,8,0.18620756
8,9,0.18522589
9,10,0.18486287
10,11,0.18524176
11,12,0.18489355
12,13,0.18412064
13,14,0.18437509
14,15,0.18447483
15,16,0.18435852
16,17,0.18386908
17,18,0.183552
18,19,0.18308264
19,20,0.18347445
20,21,0.18423285
21,22,0.1841759
22,23,0.1834
23,24,0.18311056
24,25,0.18290485
25,26,0.18287262
26,27,0.18337545
27,28,0.18359147
28,29,0.18343405
29,30,0.18253589
30,31,0.18236338
31,32,0.18266681
32,33,0.1830537
33,34,0.18201452
34,35,0.18234569
35,36,0.18183821
36,37,0.18150808
37,38,0.18166731
38,39,0.1821047
39,40,0.18131286
40,41,0.18118927
41,42,0.18103828
42,43,0.18200687
43,44,0.18135543
44,45,0.18112399
45,46,0.18113615
46,47,0.18073674
47,48,0.18050355
48,49,0.18059231
49,50,0.1810237
50,51,0.18115717
51,52,0.18064573
52,53,0.18006496
53,54,0.18080705
54,55,0.17974775
55,56,0.18051371
56,57,0.17989935
57,58,0.17968787
58,59,0.17934692
59,60,0.18024603
60,61,0.17978445
61,62,0.17951377
62,63,0.1802738
63,64,0.1800925
64,65,0.1793746
65,66,0.17894682
66,67,0.17939116
67,68,0.17909352
68,69,0.17834426
69,70,0.17961112
70,71,0.17907965
71,72,0.17837514
72,73,0.17803982
73,74,0.17827891
74,75,0.17871447
75,76,0.17817323
76,77,0.1784232
77,78,0.17820734
78,79,0.17799479
79,80,0.1780011
80,81,0.177402
81,82,0.1780975
82,83,0.17770416
83,84,0.17740779
84,85,0.17709397
85,86,0.17761417
86,87,0.17727406
87,88,0.17748111
88,89,0.17751823
89,90,0.17756426
90,91,0.17743273
91,92,0.17681885
92,93,0.17710686
93,94,0.17734659
94,95,0.17724405
95,96,0.17619902
96,97,0.17670882
97,98,0.17671576
98,99,0.17661443
99,100,0.1766024
100,101,0.17711312
101,102,0.17663385
102,103,0.17652649
103,104,0.17581947
104,105,0.17576818
105,106,0.17643885
106,107,0.17615588
107,108,0.17648385
108,109,0.1761362
109,110,0.176763
110,111,0.17626938
111,112,0.17652349
112,113,0.17553793
113,114,0.17556055
114,115,0.17515182
115,116,0.17558587
116,117,0.17634356
117,118,0.17577711
118,119,0.17488058
119,120,0.17595316
120,121,0.17587993
121,122,0.1758413
122,123,0.17536119
123,124,0.17515682
124,125,0.17533998
125,126,0.17620559
126,127,0.1756986
127,128,0.17603436
128,129,0.17501505
129,130,0.17462426
130,131,0.17507897
131,132,0.17477848
132,133,0.1748924
133,134,0.17504565
134,135,0.17553863
135,136,0.174957
136,137,0.17517827
137,138,0.17485696
138,139,0.17456886
139,140,0.1749668
140,141,0.17480761
141,142,0.17471404
142,143,0.17522576
143,144,0.17475055
144,145,0.17499453
145,146,0.1748687
146,147,0.17468987
147,148,0.17394343
148,149,0.17432402
149,150,0.17423443
150,151,0.17479646
151,152,0.1744692
152,153,0.17427334
153,154,0.17416207
154,155,0.17367062
155,156,0.17465164
156,157,0.17408542
157,158,0.17406921
158,159,0.1742993
159,160,0.17370303
160,161,0.1742985
161,162,0.17426813
162,163,0.17384455
163,164,0.17390399
164,165,0.17364477
165,166,0.17389655
166,167,0.17374942
167,168,0.17404972
168,169,0.17382616
169,170,0.17359295
170,171,0.1735798
171,172,0.1739256
172,173,0.17338067
173,174,0.17365561
174,175,0.1734255
175,176,0.17327918
176,177,0.17402302
177,178,0.17397411
178,179,0.17348988
179,180,0.17347197
180,181,0.17350985
181,182,0.17299448
182,183,0.17289273
183,184,0.1727784
184,185,0.17339163
185,186,0.17281213
186,187,0.17323074
187,188,0.17315045
188,189,0.17286257
189,190,0.1735502
190,191,0.17340076
191,192,0.17361914
192,193,0.17205603
193,194,0.17294829
194,195,0.17319739
195,196,0.17293078
196,197,0.17281364
197,198,0.17289013
198,199,0.1718876
199,200,0.17264193
200,201,0.17222686
201,202,0.17278531
202,203,0.1731137
203,204,0.17240807
204,205,0.17297672
205,206,0.1727165
206,207,0.17265739
207,208,0.17217907
208,209,0.17254001
209,210,0.1722306
210,211,0.17182939
211,212,0.17193207
212,213,0.17219388
213,214,0.17152826
214,215,0.17201379
215,216,0.17221478
216,217,0.17217585
217,218,0.17165369
218,219,0.1715032
219,220,0.17156263
220,221,0.17145215
221,222,0.1718157
222,223,0.1707321
223,224,0.17157716
224,225,0.17154895
225,226,0.17047237
226,227,0.17154577
227,228,0.17105731
228,229,0.17153826
229,230,0.17031372
230,231,0.17018966
231,232,0.17058899
232,233,0.17023486
233,234,0.17107464
234,235,0.1707898
235,236,0.17045803
236,237,0.17046632
237,238,0.16990314
238,239,0.17024475
239,240,0.17097342
240,241,0.16963843
241,242,0.17096058
242,243,0.1700515
243,244,0.17013046
