,epoch,training_loss
0,1000,0.05056971
1,1001,0.05076541
2,1002,0.050040666
3,1003,0.05064278
4,1004,0.04986576
5,1005,0.05003355
6,1006,0.049769938
7,1007,0.049530175
8,1008,0.049494
9,1009,0.049237356
10,1010,0.0487298
11,1011,0.04838256
12,1012,0.04840896
13,1013,0.048185054
14,1014,0.04797763
15,1015,0.047665734
16,1016,0.047360588
17,1017,0.047375273
18,1018,0.030856337
19,1019,0.020160245
20,1020,0.018028377
21,1021,0.017144535
22,1022,0.016296433
23,1023,0.015663443
24,1024,0.015026014
25,1025,0.014230238
26,1026,0.013732122
27,1027,0.013282328
28,1028,0.012640291
29,1029,0.012146848
30,1030,0.0117411865
31,1031,0.011338806
32,1032,0.010902255
33,1033,0.010408171
34,1034,0.010095052
35,1035,0.009786743
36,1036,0.00941191
37,1037,0.009067144
38,1038,0.008748158
39,1039,0.008463136
40,1040,0.008140585
41,1041,0.0079106875
42,1042,0.007672742
43,1043,0.0074361106
44,1044,0.007194764
45,1045,0.0069795954
46,1046,0.0067644576
47,1047,0.0065385285
48,1048,0.0063610356
49,1049,0.006112541
50,1050,0.0059403465
51,1051,0.0057651605
52,1052,0.005680581
53,1053,0.005500961
54,1054,0.0052790698
55,1055,0.005150455
56,1056,0.0050223465
57,1057,0.0048688566
58,1058,0.004738796
59,1059,0.0046555265
60,1060,0.0044852574
61,1061,0.0044015986
62,1062,0.0042652977
63,1063,0.0041821385
64,1064,0.004077369
65,1065,0.0039446666
66,1066,0.0038495723
67,1067,0.0037617453
68,1068,0.0036728731
69,1069,0.0035621726
70,1070,0.003497899
71,1071,0.0034178833
72,1072,0.0033404154
73,1073,0.003272487
74,1074,0.0031760868
75,1075,0.0031286124
76,1076,0.0030612822
77,1077,0.0029521682
78,1078,0.0029076405
79,1079,0.0028568893
80,1080,0.0027905114
81,1081,0.002750317
82,1082,0.002675582
83,1083,0.0026040282
84,1084,0.002565475
85,1085,0.0025017934
86,1086,0.002464766
87,1087,0.002401231
88,1088,0.0023554242
89,1089,0.0023224086
90,1090,0.002281265
91,1091,0.0022392327
92,1092,0.002167618
93,1093,0.0021532313
94,1094,0.0020895463
95,1095,0.0020532438
96,1096,0.002021133
97,1097,0.0019903881
98,1098,0.0019637307
99,1099,0.00190591
100,1100,0.0018980918
101,1101,0.0018408101
102,1102,0.0018108025
103,1103,0.0017953567
104,1104,0.0017440326
105,1105,0.0017261171
106,1106,0.0017084648
107,1107,0.0016714095
108,1108,0.0016320201
109,1109,0.0016036911
110,1110,0.0015781486
111,1111,0.0015554406
112,1112,0.0015344968
113,1113,0.0015093486
114,1114,0.0014860126
115,1115,0.0014742563
116,1116,0.001438304
117,1117,0.0014150336
118,1118,0.0013872649
119,1119,0.0013905135
120,1120,0.0013492196
121,1121,0.0013416556
122,1122,0.0013147874
123,1123,0.001285641
124,1124,0.001277679
125,1125,0.0012727831
126,1126,0.0012496309
127,1127,0.0012200945
128,1128,0.0011949725
129,1129,0.0011859359
130,1130,0.0011691876
131,1131,0.0011568193
132,1132,0.0011472789
133,1133,0.0011229231
134,1134,0.0011194263
135,1135,0.0011040935
136,1136,0.001095155
137,1137,0.0010699937
138,1138,0.0010511345
139,1139,0.001040746
140,1140,0.0010256524
141,1141,0.0010125742
142,1142,0.001000539
143,1143,0.0009913633
144,1144,0.0009772136
145,1145,0.0009594406
146,1146,0.00095413695
147,1147,0.0009397488
148,1148,0.0009189308
149,1149,0.0009166795
150,1150,0.0009105605
151,1151,0.0008887479
152,1152,0.00088368054
153,1153,0.00087335904
154,1154,0.00086332083
155,1155,0.0008599188
156,1156,0.00083440985
157,1157,0.0008334335
158,1158,0.00082770584
159,1159,0.00081305386
160,1160,0.0008092331
161,1161,0.000799055
162,1162,0.00078333874
163,1163,0.0007733597
164,1164,0.0007675861
165,1165,0.00075239077
166,1166,0.0007550465
167,1167,0.00074214727
168,1168,0.00073638675
169,1169,0.00072015106
170,1170,0.00072160794
171,1171,0.0007149293
172,1172,0.00070032635
173,1173,0.0006972841
174,1174,0.0006923128
175,1175,0.00068518805
176,1176,0.00067151396
177,1177,0.00067494955
178,1178,0.00065741135
179,1179,0.00065532775
180,1180,0.0006450057
181,1181,0.0006425979
182,1182,0.0006359279
183,1183,0.00062850927
184,1184,0.0006347625
185,1185,0.0006179663
186,1186,0.0006138338
187,1187,0.00060726725
188,1188,0.0005978733
189,1189,0.0005954711
190,1190,0.00058881036
191,1191,0.00057985185
192,1192,0.00057329994
193,1193,0.0005709432
194,1194,0.0005682814
195,1195,0.0005634966
196,1196,0.00055382925
197,1197,0.0005424792
198,1198,0.0005424342
199,1199,0.0005452693
200,1200,0.00053528656
201,1201,0.0005306859
202,1202,0.00052712037
203,1203,0.0005166042
204,1204,0.00051167264
205,1205,0.0005104452
206,1206,0.0005047199
207,1207,0.00050073693
208,1208,0.0005003441
209,1209,0.0004933788
210,1210,0.0004892449
211,1211,0.00048706253
212,1212,0.00048210876
213,1213,0.00047611457
214,1214,0.00047612115
215,1215,0.0004694016
216,1216,0.0004677253
217,1217,0.0004634807
218,1218,0.00045711984
219,1219,0.00045702403
220,1220,0.00044660346
221,1221,0.00044479236
222,1222,0.00044846427
223,1223,0.0004393575
224,1224,0.0004361526
225,1225,0.00043404932
226,1226,0.0004298907
227,1227,0.00042523426
228,1228,0.00042343096
229,1229,0.00042328137
230,1230,0.0004203594
231,1231,0.0004164865
232,1232,0.0004142157
233,1233,0.00040582044
234,1234,0.00040648878
235,1235,0.0004011817
236,1236,0.00040003398
237,1237,0.0003960215
238,1238,0.00039225782
239,1239,0.0003903035
240,1240,0.00038952823
241,1241,0.00038573856
242,1242,0.00037751085
243,1243,0.00037760622
244,1244,0.0003799831
245,1245,0.00037565053
246,1246,0.00036899387
247,1247,0.0003639802
248,1248,0.00036924836
249,1249,0.00036760396
250,1250,0.00036148005
251,1251,0.00036199344
252,1252,0.00035705883
253,1253,0.00035516304
254,1254,0.00035458093
255,1255,0.0003534134
256,1256,0.0003478316
257,1257,0.00034637284
258,1258,0.00034134323
259,1259,0.00034195193
260,1260,0.0003368048
261,1261,0.00033257782
262,1262,0.00033039757
263,1263,0.00032993554
264,1264,0.00032840282
265,1265,0.00032760345
266,1266,0.0003220997
267,1267,0.00032380837
268,1268,0.0003169936
269,1269,0.00031670733
270,1270,0.00031598174
271,1271,0.00031424218
272,1272,0.00031671303
273,1273,0.0003123144
274,1274,0.00030965725
275,1275,0.00030401253
276,1276,0.00030375645
277,1277,0.00030097485
278,1278,0.00030052883
279,1279,0.00030042452
280,1280,0.00029708544
281,1281,0.00029702776
282,1282,0.0002947597
283,1283,0.00029231556
284,1284,0.00029271495
285,1285,0.00028820417
286,1286,0.00028798287
287,1287,0.0002876331
288,1288,0.00028442574
289,1289,0.000284059
290,1290,0.00027857418
291,1291,0.00028071174
292,1292,0.00028046305
293,1293,0.0002738365
294,1294,0.00027312635
295,1295,0.00027249777
296,1296,0.00027180632
297,1297,0.00026726443
298,1298,0.00026798193
299,1299,0.0002660249
300,1300,0.00026885478
301,1301,0.00026497158
302,1302,0.00026466823
303,1303,0.00026296396
304,1304,0.00025981193
305,1305,0.00026046694
306,1306,0.00025732687
307,1307,0.00025409932
308,1308,0.00025456038
309,1309,0.0002517529
310,1310,0.00025277442
311,1311,0.00024632973
312,1312,0.00025013904
313,1313,0.0002474374
314,1314,0.00024817328
315,1315,0.00024376837
316,1316,0.00024334893
317,1317,0.00024385308
318,1318,0.00024153144
319,1319,0.00023999842
320,1320,0.00023622703
321,1321,0.00023976922
322,1322,0.0002361905
323,1323,0.00023249594
324,1324,0.00023610225
325,1325,0.00023397738
326,1326,0.00023191047
327,1327,0.00023039019
328,1328,0.00022858047
329,1329,0.00022795213
330,1330,0.00022734304
331,1331,0.00022553914
332,1332,0.00022844928
333,1333,0.00022321177
334,1334,0.00022334701
335,1335,0.0002213411
336,1336,0.00022201642
337,1337,0.00022025013
338,1338,0.00021933443
339,1339,0.0002177104
340,1340,0.00021699585
341,1341,0.00021585128
342,1342,0.00021534308
343,1343,0.000215508
344,1344,0.0002137579
345,1345,0.00021279023
346,1346,0.00020983818
347,1347,0.00020888403
348,1348,0.00021013364
349,1349,0.0002106514
350,1350,0.0002087469
351,1351,0.0002066251
352,1352,0.00020444242
353,1353,0.00020128801
354,1354,0.00020244948
355,1355,0.00020095558
356,1356,0.00020286342
357,1357,0.00020091339
358,1358,0.00019951341
359,1359,0.00020098763
360,1360,0.00019671398
361,1361,0.00019719117
362,1362,0.00019734808
363,1363,0.00019395525
364,1364,0.00019557757
365,1365,0.0001935867
366,1366,0.00019320671
367,1367,0.00019165582
368,1368,0.00019066465
369,1369,0.00019048629
370,1370,0.00018713946
371,1371,0.00018741368
372,1372,0.00018785507
373,1373,0.00018913203
374,1374,0.00018651951
375,1375,0.00018521032
376,1376,0.00018589362
377,1377,0.00018444679
378,1378,0.00018347787
379,1379,0.00018292278
380,1380,0.0001816026
381,1381,0.00017978867
382,1382,0.00018025386
383,1383,0.00017831236
384,1384,0.00017744591
385,1385,0.00017859675
386,1386,0.00017850466
387,1387,0.00017556439
388,1388,0.00017722648
389,1389,0.00017531327
390,1390,0.00017350556
391,1391,0.0001724252
392,1392,0.00017337811
393,1393,0.00017373447
394,1394,0.00017183115
395,1395,0.00017155621
396,1396,0.00017052608
397,1397,0.00016831467
398,1398,0.00016822666
399,1399,0.00016941893
400,1400,0.0001679788
401,1401,0.00016659751
402,1402,0.00016638821
403,1403,0.00016430965
404,1404,0.00016446096
405,1405,0.00016414747
406,1406,0.00016186287
407,1407,0.00016315293
408,1408,0.00016052206
409,1409,0.00016130369
410,1410,0.00016103606
411,1411,0.00016040946
412,1412,0.00015765785
413,1413,0.00015780986
414,1414,0.00015866967
415,1415,0.00015767355
416,1416,0.00015705019
417,1417,0.00015649595
418,1418,0.0001556193
419,1419,0.00015475103
420,1420,0.00015304044
421,1421,0.0001537748
422,1422,0.00015279437
423,1423,0.00015324792
424,1424,0.00015131384
425,1425,0.00015123916
426,1426,0.00015089115
427,1427,0.00015116182
428,1428,0.00014984241
429,1429,0.00014984961
430,1430,0.00014788938
